"Violation County","House Number","Street Name","Violation Post Code","Violation Precinct","count"
"NY","16","W 22nd St","99","13.0","1"
"K","1325","Park Pl","O","77.0","1"
"BX","2739","3rd Ave","22","40.0","1"
"NY","199","8th Ave","I","13.0","1"
"NY","25","Hudson St","024","1.0","1"
"BX","2496","Elm Pl","43","46.0","1"
"NY","W","3rd Ave","59","23.0","1"
"NY","4","W 31st St","14","14.0","1"
"NY","101","W 24th St","15","13.0","1"
"NY","316","E 59th St","99","17.0","1"
"NY","1834","2nd Ave","41","19.0","1"
"BX","3133","Webster Ave","55","52.0","1"
"BX","1202","Morrison Ave","03","41.0","1"
"NY","638","W 132nd St","CC1","28.0","1"
"K","4111","E 13th St","34","61.0","1"
"NY","184","Lexington Ave","02","13.0","1"
"K","1460","E 10th St","03","66.0","1"
"NY","110","Church St","044","1.0","1"
"NY","242","W 36th St","23","14.0","1"
"K","94","N 3rd St","SPCL","84.0","1"
"NY","105","E 63rd St","01","19.0","1"
"NY","44","Madison Ave","23","17.0","1"
"NY","1524","2nd Ave","31","19.0","1"
"K","1014","Stanley Ave","L","75.0","1"
"K","2437","E 11th St","46","61.0","1"
"K","670","20th St","56","78.0","1"
"Q","23-60","Steinway St","29","114.0","1"
"NY","2212","Broadway","33","20.0","1"
"NY","667","Madison Ave","01","19.0","1"
"Q","32-12","30th Ave","29","114.0","1"
"Q","86-20","Park Ln South","J","102.0","1"
"NY","912","Columbus Ave","15","24.0","1"
"Q","37-56","85th St","J","115.0","1"
"Q","36-30","13th St","F","108.0","1"
"NY","159","E 35th St","02","17.0","1"
"K","91","St Marks Ave","19","77.0","1"
"NY","71","W 10th St","C","6.0","1"
"NY","504","Columbus Ave","43","20.0","1"
"BX","2702","Cruger Ave","16","47.0","1"
"NY","442","W 23rd St","05","10.0","1"
"BX","2678","W Kingsbridge Rd","O","50.0","1"
"K","ONE","Montague Ter","04","84.0","1"
"NY","923","5th Ave","73","19.0","1"
"NY","162","E 61st St","01","19.0","1"
"NY","866","3rd Ave","18","17.0","1"
"NY","N","W 143rd St","F","32.0","1"
"NY","241","W 72nd St","12","20.0","1"
"Q","133-57","41st Rd","03","109.0","1"
"Q","9526","Waltham St","O","103.0","1"
"NY","5","Centre Market Pl","028","5.0","1"
"NY","304","E 86th St","T","19.0","1"
"NY","209","E 116th St","46","25.0","1"
"NY","1902","Adam Clayton Powell","22","28.0","1"
"BX","2401","Bronx Park East","11","49.0","1"
"NY","110","W 97th St","46","24.0","1"
"Q","42-16","Bell Blvd","44-P","111.0","1"
"NY","535","W 52nd St","15","18.0","1"
"K","560","Ovington Ave","55","68.0","1"
"Q","N","Elmhurst Ave","46-P","115.0","1"
"Q","35-56","77th St","19","115.0","1"
"BX","3520","Olinville Ave","47","47.0","1"
"K","325","Ocean Ave","N","67.0","1"
"K","40","Clifton Pl","06","88.0","1"
"Q","181-24","Union Turnpike","32","107.0","1"
"K","6318","11th Ave","43","68.0","1"
"NY","226","E 96th St","06","19.0","1"
"Q","108-06","Liberty Ave","CC4","106.0","1"
"NY","W","Laurel Hill Ter","F","34.0","1"
"NY","530","Grand St","E","7.0","1"
"Q","129-32C","Merrick Blvd","O","113.0","1"
"NY","453","W 43rd St","E","14.0","1"
"K","303","Sheffield Ave","C","73.0","1"
"K","S","Kent St","C","94.0","1"
"Q","40-21","108th St","K","110.0","1"
"Q","25-54","98th St","K","115.0","1"
"NY","160","Waverly Pl","53","6.0","1"
"BX","948","E 179th St","48","48.0","1"
"NY","656","9th Ave","07","18.0","1"
"Q","N","Newtown Ave","35-A","114.0","1"
"NY","601","W 191st St","A","34.0","1"
"Q","39-01","Main St","12-A","109.0","1"
"NY","1175","Lexington Ave","09","19.0","1"
"Q","149-18","84th St","Q","106.0","1"
"NY","409","Central Park West","H","24.0","1"
"Q","164-08","Northern Blvd","04-P","109.0","1"
"NY","563","Columbus Ave","42","20.0","1"
"Q","84-02","Smedley St","H","107.0","1"
"NY","54","W 47th St","24","18.0","1"
"Q","32-20","34th Ave","28-A","104.0","1"
"Q","144-08","Negundo Ave","04-A","109.0","1"
"K","1160","Ocean Ave","I","70.0","1"
"Q","S","41st Ave","10-A","110.0","1"
"Q","W","82nd Rd","F","107.0","1"
"BX","2969","3rd Ave","37","40.0","1"
"BX","1671","E 173rd St","04","43.0","1"
"NY","W","Columbus Ave","18","20.0","1"
"NY","3481","Broadway","08","30.0","1"
"K","300","12th St","56","78.0","1"
"NY","N","E 28th St","23","13.0","1"
"NY","5","Barclay St","040","1.0","1"
"Q","N","85th Rd","CC1","102.0","1"
"K","1670","Pacific St","03","79.0","1"
"K","8804","15th Ave","32","68.0","1"
"NY","64","W 48th St","15","18.0","1"
"K","1665","73rd St","40","62.0","1"
"NY","W","F D R Dr","E","7.0","1"
"Q","22-40","Mott Ave","T","101.0","1"
"Q","34-20","79th St","51-A","115.0","1"
"Q","28-46","36th St","03","114.0","1"
"Q","41-09","108th St","W","110.0","1"
"Q","18-23","127th St","C-PM","109.0","1"
"K","2721","Farragut Rd","08","70.0","1"
"R","56","Dongan St","04-A","121.0","1"
"K","1502","E 9th St","03","61.0","1"
"NY","726","Madison Ave","63","19.0","1"
"NY","152","Waverly Pl","36","6.0","1"
"BX","W","Morris Ave","N","44.0","1"
"BX","S","Grote St","08","48.0","1"
"Q","6350","Booth St","01","112.0","1"
"NY","335","W 71st St","B","24.0","1"
"BX","1173","Fulton Ave","42","42.0","1"
"BX","1063","Teller Ave","44","44.0","1"
"Q","S","53rd Rd","T","104.0","1"
"NY","600","W 178th St","64","33.0","1"
"K","300","Dumont Ave","C","73.0","1"
"NY","39","E 79th St","63","19.0","1"
"K","7001","Ridge Blvd","G","68.0","1"
"K","2792","Brighton 8th St","A","60.0","1"
"BX","170","W Tremont Ave","05","41.0","1"
"K","537","Atlantic Ave","05","84.0","1"
"Q","108-24","Ascan Ave","03","112.0","1"
"BX","2023","Williamsbridge Rd","08","49.0","1"
"K","77","Greenpoint Ave","SPCL","94.0","1"
"Q","N","84th Rd","09","107.0","1"
"NY","473-475","F D R Dr","W","7.0","1"
"Q","121-07","Springfield Blvd","S","113.0","1"
"BX","175-177","Willis Ave","C","40.0","1"
"K","13","Grattan St","SPCL","90.0","1"
"BX","2445","Delanoy Ave","47","47.0","1"
"NY","115","Eldridge St","63","5.0","1"
"K","167","13th St","C1","78.0","1"
"BX","305","E 180th St","08","46.0","1"
"NY","126","Waverly Pl","054","6.0","1"
"BX","2960","Grand Concourse","11","52.0","1"
"NY","W","5th Ave","04","13.0","1"
"K","1073","E 12th St","R","70.0","1"
"K","502","39th St","J","72.0","1"
"K","479","5th Ave","C1","78.0","1"
"K","1738","Union St","C","71.0","1"
"Q","112-50","78th Ave","39","112.0","1"
"Q","35-27","90th St","23-A","115.0","1"
"K","38","St Paul Pl","R","70.0","1"
"K","E","58th St","J","72.0","1"
"Q","32-68","48th St","L","114.0","1"
"Q","N","38th Ave","29-P","114.0","1"
"NY","574","W 176th St","E","33.0","1"
"NY","716","Amsterdam Ave","70","24.0","1"
"NY","4790","Broadway","15","34.0","1"
"Q","132-59","41st Rd","02","109.0","1"
"NY","2","Prince St","61","5.0","1"
"NY","112","Prince St","40","1.0","1"
"NY","295","Greenwich St","052","1.0","1"
"BX","387","E 178th St","F","48.0","1"
"NY","14","E 125th St","52","25.0","1"
"R","95","Heberton Ave","02-A","121.0","1"
"BX","1580","Watson Ave","15","41.0","1"
"Q","43-08","Main St","01-A","109.0","1"
"Q","109-02","Jamaica Ave","32","102.0","1"
"Q","23-25","31st St","34","114.0","1"
"BX","25","E 170th St","61","44.0","1"
"BX","W","Park Ave","02","46.0","1"
"K","210","Pacific St","03","84.0","1"
"BX","940","Grand Concourse","01","52.0","1"
"NY","149","1st Ave","67","9.0","1"
"Q","135-18","Roosevelt Ave","50-A","109.0","1"
"K","6727","11th Ave","H","68.0","1"
"K","47","Graham Ave","15","90.0","1"
"K","1189","McDonald Ave","C","66.0","1"
"K","6317","9th Ave","E","68.0","1"
"R","698","Van Duzer St","04-A","120.0","1"
"NY","1652","2nd Ave","64","19.0","1"
"BX","724","E 160th St","G","40.0","1"
"Q","35-08","Prince St","01","109.0","1"
"Q","31-20","91st St","V","115.0","1"
"NY","2510","Broadway","29","24.0","1"
"BX","2842","Grand Concourse","B","52.0","1"
"NY","1982","Amsterdam Ave","61","33.0","1"
"NY","267","Lenox Ave","36","28.0","1"
"NY","154","W 45th St","33","18.0","1"
"NY","1280","Lexington Ave","74","19.0","1"
"NY","1501","Lexington Ave","01","19.0","1"
"Q","147-32","41st Ave","Y","109.0","1"
"NY","69","E 125th St","53","25.0","1"
"BX","2157","White Plains Rd","49","49.0","1"
"NY","115","Sullivan St","058","1.0","1"
"Q","86-20","102nd St","15","102.0","1"
"K","1146","55th St","S","66.0","1"
"NY","70","7th Ave S","066","6.0","1"
"Q","98-120","Queens Blvd","06","112.0","1"
"Q","40-43","100th St","16","110.0","1"
"K","758","61st St","E","68.0","1"
"K","3174","Coney Island Ave","N","61.0","1"
"K","44","Bergen St","SPCL","84.0","1"
"NY","N","W 184th St","P","34.0","1"
"K","2047","E 55th St","T","63.0","1"
"NY","2002","2nd Ave","A","23.0","1"
"Q","30-44","29th St","R","114.0","1"
"NY","110","Crosby St","U","5.0","1"
"NY","132","W 22nd St","24","13.0","1"
"NY","S","E 56th St","26","18.0","1"
"NY","W","Mott St","37","5.0","1"
"BX","1868","University Ave","E","46.0","1"
"NY","321","E 61st St","06","19.0","1"
"BX","713","E 138th St","06","40.0","1"
"NY","584","Broadway","29","5.0","1"
"BX","4390","Richardson Ave","F","47.0","1"
"K","195","Waverly Ave","06","88.0","1"
"K","400","Argyle Rd","04","62.0","1"
"NY","231","E 96th St","04","19.0","1"
"NY","235","E 45th St","06","17.0","1"
"BX","N","E 179th St","A","48.0","1"
"NY","1550","York Ave","36","19.0","1"
"Q","8920","161st St","E","103.0","1"
"NY","E","Crosby St","028","5.0","1"
"NY","1580","1st Ave","R","19.0","1"
"NY","1502","1st Ave","A","19.0","1"
"NY","9","Murray St","028","6.0","1"
"K","2375","E 3rd St","N","61.0","1"
"K","448","Humboldt St","14","90.0","1"
"Q","64-33","98th St","02","112.0","1"
"Q","140-71","Ash Ave","04-A","109.0","1"
"Q","30-16","29th St","35-A","114.0","1"
"Q","96-32","Queens Blvd","07","112.0","1"
"NY","S","Pearl St","014","1.0","1"
"NY","599","W 176th St","N","33.0","1"
"R","15","Corson Ave","07-P","120.0","1"
"NY","328","E 44th St","28","17.0","1"
"K","460","Carlton Ave","19","77.0","1"
"K","1469","Carroll St","48","71.0","1"
"K","127","Brighton Beach Ave","N","60.0","1"
"K","570","Union St","C1","78.0","1"
"NY","182","Lafayette St","035","5.0","1"
"NY","170","Ludlow St","M","7.0","1"
"NY","66","Essex St","63","7.0","1"
"Q","8511","95th Ave","E","102.0","1"
"Q","11737","Inwood St","E","113.0","1"
"Q","S","75th Ave","F","107.0","1"
"Q","172-41","Wexford Ter","E","107.0","1"
"NY","E","Wooster St","L","1.0","1"
"NY","33","E 27th St","99","14.0","1"
"NY","310","W 30th St","99","13.0","1"
"BX","2090","Webster Ave","F","48.0","1"
"K","2389","Nostrand Ave","N","67.0","1"
"Q","86-22","Whitney Ave","K","110.0","1"
"K","657","84th St","E","68.0","1"
"K","669","Flatbush Ave","R","70.0","1"
"NY","401","W 205th St","G","34.0","1"
"Q","2008","Seagirt Blvd","W","101.0","1"
"K","2053","76th St","W","62.0","1"
"K","21","Southgate Ct","N","60.0","1"
"BX","1011","Washington Ave","J","42.0","1"
"Q","108-20","71st Ave","19","112.0","1"
"Q","79-09","Rockaway Blvd","J","102.0","1"
"K","E","Powell St","B","73.0","1"
"K","81","Lefferts Pl","09","79.0","1"
"K","8404","23rd Ave","27","62.0","1"
"NY","N","W 121st St","63","26.0","1"
"NY","E","Manhattan Ave","25","28.0","1"
"NY","S","W 108th St","12","24.0","1"
"K","732","Lefferts Ave","C","71.0","1"
"K","167","Jackson St","16","90.0","1"
"NY","1440","Broadway","07","14.0","1"
"K","430","Saratoga Ave","B","73.0","1"
"K","5115","8th Ave","45","72.0","1"
"K","2184","59th St","S","66.0","1"
"NY","266","W 47th St","99","14.0","1"
"NY","1303","2nd Ave","73","19.0","1"
"NY","401","W 52nd St","03","18.0","1"
"NY","170","E 86th St","12","19.0","1"
"R","761","Van Duzer St","03-A","120.0","1"
"K","938","E 23rd St","R","70.0","1"
"BX","1226","Adee Ave","D","49.0","1"
"K","783","Jefferson Ave","A","81.0","1"
"NY","359","E 68th St","31","19.0","1"
"NY","1646","1st Ave","31","19.0","1"
"BX","147","W 168th St","01","46.0","1"
"Q","E","Eldert Ln","T","106.0","1"
"K","72","Avenue O","W","62.0","1"
"K","1137","Coney Island Ave","12","70.0","1"
"Q","86-50","208th St","O","105.0","1"
"K","287","S 1st St","U","90.0","1"
"NY","309","W 92nd St","14","24.0","1"
"NY","1860","Amsterdam Ave","61","33.0","1"
"K","6709","New Utrecht Ave","S","66.0","1"
"NY","50","Vanderbilt Ave","02","17.0","1"
"NY","N","Cherry St","V","5.0","1"
"K","1593","E 15th St","04","61.0","1"
"BX","1552","Jerome Ave","44","44.0","1"
"NY","388","Broadway","043","1.0","1"
"NY","S","St Marks Pl","022","9.0","1"
"NY","532","W 114th St","45","24.0","1"
"NY","2","East End Ave","31","19.0","1"
"NY","S","E 44th St","02","17.0","1"
"NY","138","E 50th St","B","17.0","1"
"NY","169","W Broadway","073","1.0","1"
"K","209","Church Ave","09","70.0","1"
"NY","137","Avenue B","H","9.0","1"
"NY","55","Avenue A","G","9.0","1"
"NY","1807","1st Ave","08","19.0","1"
"NY","2328","2nd Ave","A","23.0","1"
"Q","173-09","143rd Rd","X","105.0","1"
"NY","50","W 34th St","17","14.0","1"
"NY","211","W 148th St","Q","32.0","1"
"NY","371","Pleasant Ave","C","23.0","1"
"K","2903","Avenue D","C1","67.0","1"
"NY","309","Henry St","G","7.0","1"
"K","277","Eldert St","U","83.0","1"
"Q","22-50","Brookhaven Ave","V","100.0","1"
"Q","E","95th Ave","38","102.0","1"
"Q","144-53","69th Rd","E","107.0","1"
"Q","S","Hoover Ave","O","107.0","1"
"BX","N","E 191st St","49","46.0","1"
"NY","23","W 118th St","16","28.0","1"
"NY","2150","Madison Ave","U","25.0","1"
"NY","102","Bradhurst Ave","U","32.0","1"
"K","83","Freeman St","J","94.0","1"
"K","8015","13th Ave","24","68.0","1"
"BX","S","Boller Ave","F","45.0","1"
"K","2761","Strickland Ave","U","63.0","1"
"NY","260","Greenwich St","022","1.0","1"
"Q","20-30","126th St","Y","109.0","1"
"K","6014","20th Ave","S","66.0","1"
"K","107","Farragut Rd","75","69.0","1"
"K","452","E 9th St","09","66.0","1"
"Q","136-08","38th Ave","44","109.0","1"
"Q","32-25","Leavitt St","X","109.0","1"
"K","574","E 31st St","C","67.0","1"
"K","941","Flatbush Ave","08","70.0","1"
"K","506","51st St","21","70.0","1"
"BX","2477","Webster Ave","24","46.0","1"
"NY","31","W 46th St","05","18.0","1"
"NY","33","E 60th St","18","19.0","1"
"Q","47-25","45th St","C","108.0","1"
"K","1504","Union St","C","71.0","1"
"K","258","45th St","J","68.0","1"
"NY","501","W 179th St","F","33.0","1"
"NY","N","W 113th St","CCC","28.0","1"
"Q","86-82","Midland Pky","CC2","107.0","1"
"BX","566","Morris Park Ave","01","49.0","1"
"BX","1551","Unionport Rd","40","43.0","1"
"Q","E","Merrick Blvd","16","107.0","1"
"BX","2028","Grand Concourse","14","46.0","1"
"Q","33-17","69th St","R","115.0","1"
"NY","70","Broad St","002","1.0","1"
"NY","79","Reade St","015","1.0","1"
"K","1317","77th St","E","68.0","1"
"Q","S","175th St","Q","105.0","1"
"Q","N","95th Ave","R","103.0","1"
"BX","2746","Pearsall Ave","47","49.0","1"
"NY","230","E 92nd St","29","19.0","1"
"NY","1536","3rd Ave","07","19.0","1"
"BX","S","Boynton Ave","F","43.0","1"
"NY","W","1st Ave","38","19.0","1"
"K","144","W 8TH ST","","94.0","1"
"Q","","B 222 STREET","","0.0","1"
"K","95","RIDGEWOOD AVE","","75.0","1"
"K","339","ELTON ST","","75.0","1"
"Q","43-30","BOWNE ST","","109.0","1"
"K","709","BRIGHTON  BEACH AVE","","60.0","1"
"Q","249","BEACH 15 STREET","","101.0","1"
"K","205","STATE ST","","84.0","1"
"","46","W 137 STREET","","32.0","1"
"Q","107-05","JAMAICA AVE","","102.0","1"
"K","168","SPENCER ST","","79.0","1"
"K","802","KENT AVE","","79.0","1"
"K","203","DITMAS AVE","","66.0","1"
"K","4307","8TH AVE","","72.0","1"
"BX","1472","OGDEN AVE","","44.0","1"
"BX","1239","COMMONWEALTH AVE","","43.0","1"
"BX","2819","HEATH AVE","","50.0","1"
"BX","82","LINCOLN AVE","","40.0","1"
"BX","2094","RYER AVE","","46.0","1"
"BX","1311","TAYLOR AVE","","45.0","1"
"K","852","UTICA AVE","","67.0","1"
"K","2203","BATH AVE","","62.0","1"
"K","1450","ROCKAWAY PKWY","","69.0","1"
"K","2132","73 ST","","62.0","1"
"K","457","LINDEN BLVD","","67.0","1"
"NY","952","73 STREET","","68.0","1"
"BX","2821","BRIGGS AVE","","56.0","1"
"NY","401","W 219TH ST","","33.0","1"
"K","876","PRESIDENT STREET","","78.0","1"
"Q","78-01","51 AVE","","110.0","1"
"Q","69-14","41 AVE","","108.0","1"
"BX","1815","Grand Concourse","47","46.0","1"
"K","426","86th St","26","68.0","1"
"BX","2123","Grand Ave","14","46.0","1"
"NY","55","W 16th St","01","10.0","1"
"NY","784","Madison Ave","01","19.0","1"
"BX","862","Southern Blvd","40","40.0","1"
"K","187","Woodpoint Rd","15","94.0","1"
"NY","749","9th Ave","01","18.0","1"
"K","122","Willow St","01","84.0","1"
"K","412","St Marks Ave","09","77.0","1"
"NY","765","W 55th St","15","33.0","1"
"NY","404","W 46th St","01","18.0","1"
"NY","564","W 173rd St","65","33.0","1"
"K","351","Riverdale Ave","SPCL","73.0","1"
"Q","35-41","76th St","P","115.0","1"
"NY","18","E 14th St","CC1","13.0","1"
"Q","N","39th Ave","43","111.0","1"
"Q","33-40","81st St","12","115.0","1"
"Q","34-50","83rd St","51-A","115.0","1"
"NY","455","F D R Dr","01","7.0","1"
"NY","S","William St","01","1.0","1"
"NY","S","W Houston St","01","6.0","1"
"NY","140","W 45th St","12","14.0","1"
"NY","907","2nd Ave","04","18.0","1"
"NY","121","Bennett Ave","14","34.0","1"
"NY","120","W 15th St","01","10.0","1"
"Q","39-22","61st St","18-P","115.0","1"
"NY","31","W 87th St","69","24.0","1"
"Q","85-14","Astoria Blvd","Q","115.0","1"
"BX","1715","University Ave","14","46.0","1"
"Q","41-25","Haight St","01","109.0","1"
"BX","2018","Blackrock Ave","D","49.0","1"
"NY","1187","3rd Ave","05","19.0","1"
"NY","306","E 78th St","06","19.0","1"
"K","25","Pacific St","01","84.0","1"
"NY","2","W 129th St","01","25.0","1"
"K","21","Milford St","X","75.0","1"
"NY","152","E 87th St","11","19.0","1"
"Q","W","76th St","11-P","110.0","1"
"K","2801","E 28th St","19","61.0","1"
"BX","615","Southern Blvd","K","41.0","1"
"BX","348","E 149th St","A","40.0","1"
"BX","4164","White Plains Rd","01","47.0","1"
"BX","305","Bedford Park Blvd","L","52.0","1"
"BX","1995","Jerome Ave","G","46.0","1"
"BX","3620","Bronx Blvd","H","47.0","1"
"BX","253","E Tremont Ave","G","46.0","1"
"K","1939","66th St","40","62.0","1"
"NY","413","9th Ave","03","10.0","1"
"NY","430","E 63rd St","10","19.0","1"
"NY","N","W Houston St","051","6.0","1"
"BX","2755","Kingsbridge Ter","20","50.0","1"
"NY","319","E 74th St","17","19.0","1"
"Q","108-20","37th Dr","18","115.0","1"
"BX","497","E 138th St","14","40.0","1"
"NY","243","W 54th St","14","17.0","1"
"Q","56-29","Van Doren St","01","110.0","1"
"NY","W","Broadway","L","33.0","1"
"NY","876","6th Ave","01","14.0","1"
"Q","72-08","Broadway","41-A","115.0","1"
"Q","93-12","Roosevelt Ave","14-A","110.0","1"
"BX","1120","Wyatt St","09","48.0","1"
"NY","103","W 86th St","22","20.0","1"
"NY","14","W 130th St","L","32.0","1"
"NY","127","W 129th St","F","32.0","1"
"NY","150","Columbus Ave","CC2","20.0","1"
"NY","846","6th Ave","04","13.0","1"
"BX","2069","Walton Ave","D","46.0","1"
"NY","84","E 106th St","19","25.0","1"
"K","1812","63rd St","40","62.0","1"
"K","1765","66th St","40","66.0","1"
"NY","1109","5th Ave","27","19.0","1"
"Q","213-33","39th Ave","44-A","111.0","1"
"Q","22-13","Steinway St","31-A","114.0","1"
"NY","N","W 86th St","45","24.0","1"
"BX","835","Edgewater Rd","41","41.0","1"
"K","250","Bedford Ave","A","94.0","1"
"Q","153-23A","Hillside Ave","12","103.0","1"
"NY","S","W 180th St","69","33.0","1"
"K","2419","Coney Island Ave","41","61.0","1"
"NY","980","5th Ave","39","19.0","1"
"Q","37-19","83rd St","51-P","115.0","1"
"Q","39-16","Prince St","01-P","109.0","1"
"Q","W","178th St","16","107.0","1"
"K","450","Willoughby Ave","L","79.0","1"
"K","1236","38th St","S","66.0","1"
"NY","37","Essex St","012","7.0","1"
"BX","2048","Blackrock Ave","12","43.0","1"
"BX","2352","Hoffman St","33","48.0","1"
"Q","133-54","41st Ave","01-A","109.0","1"
"K","224","Essex St","Pitk","75.0","1"
"NY","100","Lafayette St","073","5.0","1"
"R","4115","Hylan Blvd","A-PM","122.0","1"
"K","525","85th St","21","68.0","1"
"K","5411","7th Ave","51","72.0","1"
"NY","300","W 17th St","16","10.0","1"
"NY","43","W 24th St","01","13.0","1"
"Q","86-32","55th Ave","16-A","110.0","1"
"BX","W","St Marys St","04","40.0","1"
"K","W","Malcolm X Blvd","SPCL","79.0","1"
"BX","71","E Burnside Ave","D","46.0","1"
"NY","W","3rd Ave","26","10.0","1"
"BX","306","E 180th St","24","46.0","1"
"NY","W","Maiden Ln","067","1.0","1"
"NY","111","Sullivan St","012","5.0","1"
"K","11","Lott Pl","11","63.0","1"
"NY","1269","Lexington Ave","07","19.0","1"
"K","","86th St","06","62.0","1"
"R","112","Belmont Pl","C-AM","120.0","1"
"K","N","Shore Pky","03","69.0","1"
"BX","494","E 167th St","N","42.0","1"
"Q","","Steinway Lot #1","30-A","114.0","1"
"BX","175","W 165th St","B","44.0","1"
"R","12","Mapleton Ave","C-PM","122.0","1"
"NY","875","5th Ave","31","19.0","1"
"Q","8057","88th Ave","32","102.0","1"
"K","99","Milton St","SPCL","94.0","1"
"NY","210","W 38th St","14","14.0","1"
